gene,Sp1hyp_ES_fpkm,Sp1hyp_Flk_fpkm,Sp1hyp_HE1_fpkm,Sp1hyp_HE2_fpkm,Sp1hyp_prog_fpkm
Grb2,17.68464523,11.31803108,15.88829498,14.17504623,15.81679127
Grb7,18.69181478,0.781926867,0.001723592,0.034578467,0.007057617
Grcc10,23.1089151,84.69555668,58.89036383,75.73391073,54.0196681
Greb1,0.3912325,18.57642268,1.532334317,0.7740482,0.9398701
Greb1l,4.37391085,22.8021333,14.2690364,12.28441022,5.984956133
Grem1,1.47447815,0,0.042172892,0.028676417,0.007057617
Grem2,0.50070355,0.1118597,0.70364595,0.240655017,0.172810558
Grhl1,8.346654083,0.29261405,0.308981233,0.6838652,0.847844117
Grhl2,18.73990105,0.339326417,0.200027133,0.10705875,0.052494358
Grhl3,13.66400188,0.3199928,0.5313954,0.00155065,0.007057617
Grhpr,8.2344299,12.8647994,1.148910883,1.557465867,4.425775833
Gria2,0.001377583,0.588735067,1.734532333,10.2029093,4.836806067
Gria3,0.18348325,0.988565883,4.936840633,2.352622167,3.535273683
Gria4,0.306262583,2.441781583,4.843133117,1.6073465,1.307727083
Grid1,0.11571845,1.062904267,5.4459036,1.752758217,0.33440965
Grik3,3.687464983,1.89529295,0.090187983,0.031101133,0.125175867
Grik4,0.019996,0.845160217,0.224037008,0.207252283,0.054760625
Grik5,1.32130345,4.03952375,2.219834817,3.03662515,3.04968215
Grin1,0.045850433,0.006559983,0.02654155,0.00155065,0.007057617
Grin2c,0.004531933,1.635278883,0.2132935,0.00155065,0.140202467
Grin3a,0.13251645,0.9159176,4.322875633,2.026373733,1.118662033
Grin3b,0.05280325,0.233549817,0.420078717,0.5420953,0.926397117
Grina,4.504323867,12.07519508,9.6566871,4.605628883,7.054969517
Grip1,0.907681617,4.583207867,9.086406067,6.345863717,4.333380767
Grip1os1,0.0390173,0.639307083,0.844307683,0.8603351,0.496860717
Grip1os2,0.1163331,1.4540135,1.026917317,1.000116517,0.177770158
Grip2,0.074480317,0.70126585,0.427803383,0.17350485,0.1882634
Gripap1,5.422255717,5.285622467,6.4569362,7.536108633,10.77042572
Grk3,0.802973267,5.066760817,0.505214683,0.506896217,1.016891867
Grk5,2.27490445,2.08294125,11.93610443,7.175759517,5.97180915
Grk6,43.1082568,38.4441698,36.07949635,31.96099985,32.78024958
Grm6,0.05559285,1.085221067,0.001723592,0.00155065,0.007057617
Grn,39.26884568,20.86671167,47.57340282,18.65068988,13.13240693
Grp,1.302144083,0,0.001723592,0.00155065,0.007057617
Grpel1,28.01846272,19.1664927,20.94358503,20.9224731,26.22663595
Grpel2,15.87504913,10.0673224,8.586691733,10.62667978,12.02125352
Grrp1,0.802119067,15.398146,32.61401585,10.92120825,1.058483717
Grsf1,33.5188052,45.84929573,38.18519077,47.0882618,47.2060176
Grtp1,13.22359108,1.276162333,1.000125683,1.042264717,4.6810827
Grwd1,55.26789148,45.6232017,26.14943475,38.7685586,37.52591127
Gsap,0.4850265,0.186128467,0.785332067,0.525278133,2.023794567
Gsc,0.0162648,5.944302817,0.05015335,0.00155065,0.007057617
Gsdmcl-ps,0.089158783,0.4672436,0.346398,0.29570545,0.831271733
Gsdmd,1.538012783,0.11046705,1.03192275,0.77562395,0.173512325
Gse1,21.20450137,13.6542378,15.36363015,50.7461006,66.05726188
Gsg1,0.023802967,0.003457867,1.685630667,0.310317633,0.3731089
Gsg2,14.61830425,9.002463917,7.168920133,10.85323552,12.67934087
Gsk3a,19.9879298,20.3520221,18.70577977,20.13313022,20.55276032
Gsk3b,8.951377567,15.73053022,21.68983432,16.9460669,14.63026895
Gskip,2.131868267,4.606485333,5.380333983,4.471352233,4.604278967
Gsn,5.197252483,0.940478917,4.970314683,3.405115433,7.793806283
Gspt1,46.73350027,58.18745093,38.8856986,47.7185509,54.31961573
Gspt2,5.292143283,4.028628367,4.1041017,4.685573867,3.676800517
Gsr,54.97090952,25.48761143,42.97205433,40.2674204,45.14706495
Gss,13.36407628,9.433077117,9.716719683,12.17158177,11.4391945
Gsta3,1.754327083,0,0.0891738,0.066482433,0.007057617
Gsta4,304.4117074,22.73450432,94.06960412,220.503059,123.365108
Gstcd,14.85788197,18.74156805,11.54639867,13.9963428,16.29886868
Gstk1,2.512310633,1.827855917,0.436926333,0.616170567,1.067031433
Gstm1,17.2865377,4.408878633,5.760880417,6.690395067,6.64052225
Gstm2,7.259864883,0.646413683,10.36370653,15.98823402,11.24133408
Gstm3,1.8365532,0,0.001723592,0.5027917,0.267322567
Gstm4,1.17176415,1.08436755,0.76205695,1.32491405,1.910745533
Gstm5,2.45622775,6.646042017,2.506646017,2.303693317,5.455501083
Gstm6,1.369956867,0.057375433,0.001723592,0.036299583,0.007057617
Gstm7,0.415537617,1.162048483,0.9885062,1.323377733,0.456914517
Gsto1,18.00297747,13.56678257,38.51805703,16.7036174,20.48791882
Gstp1,44.74221317,40.26198928,51.6499527,69.2537833,67.47130883
Gstp2,21.92929853,6.551515333,8.4441713,11.35754423,13.35481906
Gstp3,0.308990383,0,0.215560708,0.00155065,0.007057617
Gstt1,2.850976717,0.431207817,0.001723592,0.090818533,0.8175899
Gstt2,9.3797414,4.568788967,1.118739083,1.991588133,1.9687916
Gstt3,1.981629417,1.171675833,0.338066867,0.361787292,0.325513433
Gstz1,7.116005983,12.20499905,13.69915233,18.07926927,19.88572372
Gt(ROSA)26Sor,5.620115183,3.29460725,4.978535217,5.65388385,6.269363983
Gtdc1,6.894007317,14.66276413,15.24084968,19.32145008,18.06857415
Gtf2a1,23.14655338,24.23158682,14.20894092,17.38892283,21.55903608
Gtf2a2,37.28706177,34.67071508,23.54401582,32.6845146,45.2331122
Gtf2b,27.20307793,31.00532203,36.15005843,38.08530553,44.41618217
Gtf2e1,28.83259367,20.2637157,19.72139845,18.65452138,19.3109162
Gtf2e2,62.86521148,62.67677617,72.67386005,70.71674782,67.35511557
Gtf2f1,47.61576313,32.07169223,36.91992633,48.77285623,66.10579463
Gtf2f2,31.63902985,29.28701228,20.56535025,26.42322142,33.18774095
Gtf2h1,59.38664037,29.67047182,38.11923007,40.35059573,47.89265757
Gtf2h2,21.037877,19.02256605,14.35192797,20.09307747,36.23526273
Gtf2h3,32.44120575,27.85401255,14.62889433,18.48060582,19.58941912
Gtf2h4,22.54129707,19.03502897,14.8159335,15.84298415,17.06990573
Gtf2h5,27.46515213,30.56856758,28.89964148,33.51299462,40.6914605
Gtf2i,64.85039643,83.56923435,93.0547747,100.9583154,73.8040106
Gtf2ird1,23.03186703,24.12731197,14.05963587,11.8413646,7.92129105
Gtf2ird2,1.675433717,2.530962067,3.048577383,3.28377615,4.148345833
Gtf3a,25.12972792,16.137076,19.40035358,27.88981825,28.69718537
Gtf3c1,26.05092505,34.40849507,47.95980335,41.8861174,31.81162998
Gtf3c2,40.50716723,38.14982942,25.22740695,30.39912262,31.99679855
Gtf3c3,20.54934653,23.82891292,18.14271153,19.53128165,20.68049658
Gtf3c4,17.49991092,21.49473323,15.86974412,18.5739072,19.32852528
Gtf3c5,12.08493392,12.57439067,12.52936833,22.83023713,24.29879378
Gtf3c6,20.51966792,19.91995198,23.01601838,30.40858522,31.04111688
Gtpbp1,24.05760777,23.31477733,16.69581068,22.94244773,33.9763612
Gtpbp10,22.41434868,20.83562653,8.713380917,11.77592045,12.21324157
Gtpbp2,7.369508017,12.29326347,16.31369903,14.51203793,15.53375137
Gtpbp3,14.53324752,10.94181122,12.5468788,12.40678917,11.3178154
Gtpbp4,104.3945057,96.06108383,58.6412648,70.11017133,77.90473977
Gtpbp6,8.407704483,5.462418633,4.233533767,4.624968217,4.23774215
Gtpbp8,7.034299517,8.466924983,6.782892533,8.643480583,13.33383533
Gtse1,62.31188153,28.90408155,56.986043,44.24990998,32.17434293
Gtsf1,2.464482333,0,0.001723592,0.00155065,0.007057617
Gtsf1l,26.46739357,0.256411183,0.248992533,0.089453583,0.345561942
Guca1a,0,0,0.001723592,0.00155065,0.007057617
Guca2a,0,0.428254933,0.668265083,0.6114086,0.817589
Gucd1,7.4953926,17.8504219,17.39420362,18.53054482,22.19771475
Gucy1a2,0.549756933,2.2478014,2.574271483,1.5993469,0.966896117
Gucy1a3,0,0.215440667,0.912710683,11.45664385,25.20582752
Gucy1b3,0.048134983,0.5264467,5.397365217,10.03391832,14.98273902
Guf1,10.13154723,15.57551575,7.270746367,10.65586603,11.19111568
Guk1,47.98795803,45.07090843,23.91372165,27.06147815,27.48262072
Gulo,0.930053667,0.024393633,0.001723592,0.00155065,0.007057617
Gulp1,0.6480997,6.255714683,7.60391005,6.490290633,7.514879933
Gusb,6.200575183,9.811251083,11.49609402,13.91050288,15.72903337
Gvin1,0.02545605,0.012267217,0.721645633,0.314413783,0.332085617
Gxylt1,8.79505135,9.78740545,11.30784422,8.4551719,6.852893533
Gxylt2,0.10213455,0.27868345,1.215437567,1.516523,1.587255167
Gyg,5.693610733,22.21319085,45.41763203,37.2266834,40.23823652
Gypa,0,0,0.056070233,1.948974433,37.36496978
Gypc,0.14962595,4.175976583,8.090003883,29.2150808,71.08542893
Gys1,10.62327722,13.08383605,8.765049917,10.1173727,9.2630698
Gzf1,10.067542,17.05800493,11.96915462,15.76552945,16.20399677
Gzmm,1.237967567,1.560229733,2.65069225,3.099312133,3.631863667
H13,14.72132757,20.51723158,17.62193837,15.53784317,14.96854573
H19,3.988676417,8.746705467,28.96261787,13.5890099,2.262187617
H1f0,10.87709478,57.22311912,20.1515388,18.56582452,17.83234475
H1fnt,0.175840133,0.28999035,0.610683567,0.422683867,0.316956217
H1foo,0,0,0.42628015,0.156954117,0.007057617
H1fx,1.510356317,4.57423045,2.1513821,3.654250233,1.778112817
H2-Ab1,0.383551083,2.046893133,0.001723592,0.0878704,0.007057617
H2-Bl,2.086538517,0.331674333,0.001723592,0.00155065,0.007057617
H2-D1,7.2296669,3.951073083,4.71641225,2.13116175,2.104263583
H2-DMa,1.38487945,0.852500867,0.494032183,0.42701675,0.64726435
H2-DMb1,0.128481717,0.099895517,0.001723592,0.00155065,0.007057617
H2-Eb1,0.626194267,0,0.001723592,0.00155065,0.007057617
H2-K1,17.47796477,8.81914735,5.304138117,5.8342835,4.74792025
H2-K2,0.493178333,1.1376315,0.50162715,0.339235017,0.27912915
H2-Ke6,8.923433633,9.189426333,5.370639067,8.15367815,9.119088717
H2-L,0.573209333,0.009304217,0.46143785,0.143116233,0.341981875
H2-M3,1.164852083,0.931514617,0.467402717,0.275667433,0.163464092
H2-M5,12.31195422,0.262988883,0.171215683,0.255821083,0.007057617
H2-Oa,0,0.1113988,0.001723592,0.00155065,0.007057617
H2-Q10,1.083344917,0.040236067,0.001723592,0.00155065,0.007057617
H2-Q4,3.069140383,1.397985333,1.07473015,0.515354267,0.144140858
H2-Q7,0.61740555,0.982122017,0.068530108,0.00155065,0.007057617
H2-Q8,0.46749795,0.278575717,0.001723592,0.00155065,0.007057617
H2-T10,0.200638067,0.932057883,0.275252983,0.4739648,0.146778458
H2-T22,2.71676815,4.338801717,3.85269525,3.878577383,7.198527267
H2-T23,0.46865605,2.57264175,1.738255033,5.2445529,8.9194056
H2-T24,1.181929083,1.398641967,1.4783463,5.56611785,13.92377387
H2-T9,0.318906233,2.130043033,3.27772255,5.905802617,4.361669567
H2afj,9.09543755,1.9211981,3.93709275,4.649797233,6.73575455
H2afv,21.50170803,29.38828528,14.76752547,23.9777311,31.78470933
H2afx,60.31782603,70.807425,53.83979525,69.48624813,75.1370765
H2afy,62.80386777,58.57160302,70.42722425,88.84904622,75.35188845
H2afy2,19.97035082,41.36825925,24.65365743,8.982063167,2.69806765
H2afy3,3.568320483,1.194089333,2.289775733,1.7505372,1.858022033
H2afz,633.7303726,391.3936434,242.5523297,426.3586151,521.1996063
H3f3a,359.2325928,454.5863322,405.8870702,488.0696461,514.2032328
H3f3b,125.8827457,259.8839307,253.6443263,308.2148771,303.3220927
H60b,2.96654965,0.948467467,2.1992127,0.619382567,0.357504667
H6pd,5.744050467,3.53891245,4.957034833,5.63387465,4.840030567
Haao,0,0.188646067,0.126386525,0.17603115,0.68776995
Habp4,5.080858417,4.305649467,8.8831732,7.961782433,6.65302595
Hacd1,3.793969567,17.62683973,10.82967455,13.41670962,11.13799505
Hacd2,8.8677733,6.089251117,5.4806033,6.628334917,8.184683883
Hacd3,13.88295887,23.85767203,26.92369145,32.14410082,32.69713607
Hacd4,0.770794383,1.0825759,2.284936517,2.225467,4.82913495
Hace1,8.522872967,15.04407362,20.28180037,18.51149145,17.57575155
Hacl1,1.901031817,2.918992733,3.388049067,3.575859467,5.38945935
Hadh,35.31285828,20.70472282,14.2111589,12.63232745,13.53255498
Hadha,27.29502163,31.38838083,38.45603875,45.00389437,54.36582038
Hadhb,34.85614482,23.65995288,58.45491205,71.40440052,79.57952247
Hagh,21.40035068,11.62929435,10.50222012,14.35202757,19.03413302
Haghl,4.535621733,10.90932898,4.806866167,7.4141418,6.87258255
Haglr,0.002175433,0.8065657,0.099530983,0.221936317,0.110511875
Halr1,9.35838465,0,0.001723592,0.00155065,0.007057617
Hand1,0.040765983,39.50939318,8.0590048,2.360016367,1.134528908
Hand2,0,12.88963905,46.79449258,17.480993,3.288904867
Hap1,10.96721603,0.471402633,1.67825155,1.360685933,0.456057367
Hapln1,0.250549783,12.72970745,246.7424739,237.2113886,64.02677952
Hapln4,1.412870567,0.484286183,0.031591025,0.00155065,0.065333775
Harbi1,11.00307497,9.221750033,5.40734245,5.566831017,8.11271175
Hars,49.37617938,53.05228863,59.98671923,61.26902837,69.16417158
Hars2,9.049750517,8.6492445,6.36840285,7.274674983,7.643531733
Has1,0.102877067,0.2591763,0.535367217,0.611669783,0.3482096
Has2,1.746657433,58.56074733,73.7475999,71.92849578,14.61500227
Has2os,0.093180617,7.74137695,3.11587275,2.605995083,1.22758455
Has3,4.897031917,5.709691967,1.508743483,1.91791265,2.29268445
Hat1,219.2591373,121.2349167,56.22918308,95.35182613,109.948417
Haus1,29.10610012,31.19845765,20.97689625,32.87663988,48.53586508
Haus2,15.38871615,12.1391079,8.90231,11.00204457,15.34260482
Haus3,27.79886537,26.04996573,17.1833649,24.6342484,27.93723238
Haus4,15.61294872,13.96863442,18.88042247,19.17255308,21.9889104
Haus5,12.63218807,19.31469803,12.73009038,17.38853148,21.13620177
Haus6,31.80954898,25.108685,14.82692713,18.0622547,17.98667195
Haus7,17.86750615,21.78421863,20.55288172,21.26701663,25.79872213
Haus8,22.32199537,27.9367925,21.79236807,27.35118608,33.45501687
Hax1,60.55636438,55.59238347,23.7517754,30.86216093,37.3783983
Hba-a1,0,0,0.001723592,5.766551175,151.3416509
Hba-a2,0,0.020415183,1.292025183,24.0776919,682.9406286
Hba-x,0,0,3.407363217,139.3147977,2053.577124
Hbb-b1,0,0,0.128605058,2.632749917,53.08079287
Hbb-b2,0,0,0.220492825,2.586997533,30.3092608
Hbb-bh1,0.082831033,0.350182483,9.93127115,326.8358478,6053.930815
Hbb-bh2,0,0,0.001723592,0.00155065,0.702580367
Hbb-bs,0,0,0.424245308,2.424644067,65.33739082
Hbb-bt,0,0,0.001723592,0.134307383,18.25914722
Hbb-y,0,0,1.4537243,22.03863265,264.998761
Hbegf,9.396017,4.298591467,6.929600733,4.07869755,0.7468116
Hbp1,35.84553262,41.22352263,60.81487253,49.80489363,38.66182102
Hbq1a,0.177719717,0,0.001723592,0.00155065,2.0518181
Hbq1b,0.032964517,0,0.001723592,0.117098283,7.392939767
Hbs1l,56.084463,58.23048378,44.50408807,50.96946303,52.7491439
Hccs,10.33066458,8.46376045,9.70710205,13.61559243,13.27052513
Hcfc1,72.34479677,60.93924772,56.20125415,65.73074062,64.90214598
Hcfc1r1,14.79575975,10.54484415,15.84278355,12.34650643,11.97583793
Hcfc2,1.564884567,3.459959333,8.8484817,7.379155217,8.4597136
Hck,73.88207543,0.0179276,0.396402817,0.07854465,1.476902833
Hcls1,0,0.00518535,2.2250175,4.6012418,8.621241217
Hcn2,2.16310355,0.37901235,0.19823845,0.10989285,0.1580857
Hcn3,0.735588633,0.9261984,0.18636495,0.284553567,0.423435917
Hcn4,0.002784033,0.588596967,0.128731483,0.198622367,0.093090625
Hdac1,62.51595617,45.13054895,35.88529573,37.84020905,34.13768753
Hdac10,1.5486142,5.845927133,5.528640067,4.983115467,4.7216877
Hdac11,3.715975233,3.87635235,0.598938967,0.743113983,2.181246033
Hdac2,62.59086758,101.789126,81.6028263,99.91322465,85.76116423
Hdac3,28.93659862,37.73938737,29.1243439,33.08104255,34.4105088
Hdac4,9.07426275,8.285241767,7.026282917,6.138080633,5.502179383
Hdac5,11.88961383,18.32185763,11.02483853,12.77718073,15.71287838
Hdac6,45.58106033,18.96339773,16.30825268,32.26003988,33.69287658
Hdac7,1.116177167,24.05651803,47.04282495,26.12848445,4.8944026
Hdac8,3.3920905,4.1261755,3.7275432,5.3678988,6.41830475
Hddc2,19.62811932,12.71544492,7.707894833,7.683169517,9.441680333
Hddc3,4.437114683,6.36204905,5.960619067,7.729874633,13.09029222
Hdgf,207.3189412,312.5994669,187.4888064,300.0308193,386.7204542
Hdgfrp2,54.59055342,45.5357036,49.1701113,47.49483555,41.81544528
Hdgfrp3,1.3770018,6.518912617,5.006059433,2.009410983,1.13604235
Hdhd2,10.78089978,8.494913217,10.02156865,12.07299553,15.23391627
Hdhd3,0.80101575,1.11688845,0.72785145,0.773762283,1.14319905
Hdlbp,70.89486897,94.2708619,136.0233018,106.7292399,95.98507573
Hdx,2.309718217,6.15037985,3.463490967,2.71495185,1.602073633
Heatr1,93.69285913,49.40940472,22.47133042,37.91526657,47.76146965
Heatr3,48.29993982,53.2390247,41.79286125,60.5560825,65.02318215
Heatr5a,13.34030895,17.46447518,20.0727738,22.43640062,28.14482603
Heatr5b,8.45081625,11.65003252,12.89187168,12.6126125,15.17867527
Heatr6,7.6629088,7.27433735,6.849835983,6.546186433,8.064626133
Hebp1,9.660034717,5.00601785,6.207303267,2.2408585,13.01208723
Hebp2,1.67845935,1.940214517,0.64047365,0.57196005,0.875801183
Heca,7.6259217,15.70243625,12.22233212,11.18754688,11.94570332
Hectd1,17.16222808,40.28434275,60.32438137,73.10149292,90.16452077
Hectd2,1.135205117,1.467319583,1.269631367,1.510660133,2.143694967
Hectd3,6.516870067,4.739377617,5.415618717,4.817964417,6.363065533
Hecw2,2.23275785,0.520468517,27.81155393,5.65664515,4.926788583
Heg1,0.66254655,4.219692917,11.96279772,2.677171483,0.339147817
Helb,28.664717,5.398654067,3.301492333,6.525023883,11.1743845
Hells,241.0412104,76.1519582,35.51279748,57.22275253,53.17616445
Helq,12.07626495,7.20024795,3.9102248,4.402394033,5.92169115
Helz,24.82783733,21.42329327,20.76612018,14.05919282,13.01247453
Helz2,0.17343895,0.82187725,0.067853733,0.076849383,0.263834483
Hemgn,0,0.008102117,0.001723592,1.29827365,23.10183422
Hemk1,7.926506117,7.390976083,5.23613165,5.681505733,6.954593633
Heph,0.256780633,4.163478233,9.354349267,10.60849633,7.336606817
Herc1,20.43901385,46.45695895,27.75125587,32.95928487,50.01275712
Herc2,18.206914,17.18692173,31.578805,24.0880397,22.66689297
Herc3,3.861179433,9.577097567,5.310191783,4.131176283,4.043129717
Herc4,60.79003247,38.04244942,22.0567669,25.36986447,28.1276997
Herc6,0.050153167,0,0.106858883,0.49560365,0.54039705
Herpud1,10.61962808,10.00507868,18.9439685,19.48449003,18.56595257
Herpud2,5.391245883,6.55441495,9.21900305,8.948680717,8.82191305
Hes1,13.06697175,49.87707942,20.98652945,14.61576952,4.5466823
Hes3,0.2942654,0,0.060909942,0.00155065,0.007057617
Hes6,7.4379389,5.4519418,7.29978965,7.704101117,8.189889883
Hesx1,7.214104567,0,0.001723592,0.141819033,0.513938492
Hexa,23.21631153,22.27043193,45.5806252,24.20250873,12.09200922
Hexb,25.84014865,4.32947605,14.08027123,6.655720783,7.80440035
Hexdc,2.188694633,3.307109017,1.97021815,2.659408867,3.46045395
Hexim1,18.6980195,6.163279933,8.2623426,11.61614468,20.199901
Hexim2,3.254049083,2.264366667,1.927495983,5.410893583,18.00731855
Hey1,3.900751717,17.86410773,4.161325917,7.3831727,5.420886283
Hey2,0.057717183,2.291194867,4.611467433,1.4511942,0.184359033
Hfe,0.1049233,0.142516283,1.324988683,0.48851285,0.297956267
Hfe2,0.088423717,0,0.001723592,0.00155065,0.007057617
Hfm1,0.35044495,1.00836365,0.0704086,0.099513333,0.355121067
Hgf,0.00423275,0,0.252662367,0.107338467,0.074097358
Hgh1,7.906167617,8.33502005,3.1958023,5.638758067,6.231553033
Hgs,16.00805593,14.90701555,19.41357422,19.14116518,17.27502395
Hgsnat,7.747249367,17.94609642,24.87437983,22.50364902,20.54503222
Hhat,0.163536,1.225559017,1.696803467,0.88795105,0.565332783
Hhex,0.8929575,7.62208875,14.79,18.46301662,16.495509
Hhip,1.308805817,0.300757083,0.147673633,0.052335433,0.1629521
Hibadh,42.67946428,31.41478902,27.24521647,27.79517498,28.56210947
Hibch,11.12079123,8.892929483,9.763434517,15.74759838,22.03550302
Hic2,24.24149758,15.86008447,11.80960732,15.42427138,22.66968787
Hid1,1.0015914,0.3150313,1.017717283,0.226753617,0.007057617
Hif1a,29.73655563,41.36591603,68.37184502,59.01488095,50.39138873
Hif1an,10.98494032,8.4023383,9.735559867,9.420232433,9.120463683
Hif3a,1.7342349,2.57456415,3.53867475,8.811574417,10.88714168
Higd1a,17.48618077,27.23989697,20.12304482,20.95336202,23.32628877
Higd2a,41.14795553,40.08695012,26.81581022,34.92683012,41.53653435
Hikeshi,36.2681453,20.90084113,17.93921233,18.94206198,22.66259217
Hilpda,5.322583367,10.19137478,5.278376567,6.342973067,6.320133167
Hinfp,16.11304118,14.75071545,12.5055013,13.6892398,13.0104472
Hint1,210.2388619,206.3962326,253.4783284,263.0407861,219.298613
Hint2,10.5688063,11.21312407,5.535004817,9.911341383,14.26239335
Hint3,8.9892121,7.371965933,7.499790483,7.269766583,9.571873667
Hip1,11.14365283,21.41779222,29.47842612,11.8364308,2.969776667
Hip1r,6.290183,5.1267008,7.65423315,3.8644278,2.9099001
Hipk1,12.46495455,18.39323318,18.94535558,20.90317368,34.89194432
Hipk2,11.29794122,12.28257827,7.091253933,11.07865498,57.77931663
Hipk3,4.612930067,11.57456272,41.80349198,34.85546225,30.0642828
Hira,19.30166945,17.25338535,12.47188943,14.92600325,15.51613603
Hirip3,28.19859342,18.10977873,8.256650917,11.95052862,16.07673808
Hist1h1a,835.3187938,943.0774058,369.4245695,785.0296108,1028.305663
Hist1h1b,580.827389,580.2864659,323.5887843,597.98838,691.94841
Hist1h1c,382.5260343,549.7535456,336.095118,413.9356685,566.777766
Hist1h1d,642.0213368,713.8886149,472.5327571,722.4884984,812.8580505
Hist1h1e,289.1747037,696.1302648,446.5131714,580.988054,702.3537314
Hist1h1t,15.9642436,6.424182033,0.0882305,0.2974117,0.130038975
Hist1h2aa,31.00062315,0.672436633,0.168647133,0.288400183,0.726566367
Hist1h2ab,96.44695872,136.4809173,79.88868,145.6291748,200.2979474
Hist1h2ac,39.28865873,42.26289735,31.13051983,50.24820913,67.83842123
Hist1h2ad,56.7693345,66.3417258,54.43566812,88.01618485,133.7841267
Hist1h2ae,29.6279205,30.11824922,20.05017965,34.39555372,54.57940143
Hist1h2af,31.30709475,26.3203152,30.18617773,50.3494162,89.75878512
Hist1h2ag,37.76903323,41.51051418,32.47666838,53.9122364,75.57664728
Hist1h2ah,34.27128103,41.1307527,32.78800748,52.8711367,79.96965167
Hist1h2ai,51.88918465,68.82633868,59.71239707,92.43442368,134.8428678
Hist1h2ak,67.60603887,76.255155,62.57656457,100.9960345,155.9344653
Hist1h2al,12.47772885,15.37703733,14.40787552,20.84570813,33.72033172
Hist1h2an,26.56902783,28.75012807,26.53889505,39.00153188,54.48955327
Hist1h2ao,0.349283717,0.912809767,0.6125229,1.018210267,1.86039495
Hist1h2ap,32.83959765,38.00018272,35.62210283,52.68954145,82.26401313
Hist1h2ba,38.0166381,10.4999184,10.3821214,16.1781105,28.98296807
Hist1h2bb,469.9207006,585.1701574,310.6508043,597.98838,723.4052159
Hist1h2bc,428.3946498,472.4229766,276.1406797,435.7743912,556.0236765
Hist1h2be,189.0027123,275.0347037,159.9262874,256.9469419,295.8893386
Hist1h2bf,221.18119,223.1326274,171.8536666,311.0739151,397.5217905
Hist1h2bg,456.0483184,558.1948069,315.2627925,523.9879862,626.7413417
Hist1h2bh,257.8949745,230.0741171,124.9159223,290.8939557,396.2390188
Hist1h2bj,244.145887,210.7907725,142.5191462,247.7586044,366.7175466
Hist1h2bk,513.7034836,505.5475698,263.4006182,527.1113068,656.3924032
Hist1h2bl,330.2904904,337.509834,180.1659404,351.2664083,461.0667603
Hist1h2bm,252.7581896,216.881194,83.71789313,164.0289464,244.1941348
Hist1h2bn,364.0399503,433.5874817,195.8599145,380.2297505,490.77049
Hist1h2bp,233.4741099,250.9997256,131.8558624,233.583742,326.9906029
Hist1h2bq,402.5898234,427.168841,278.4456171,455.8201431,558.1948069
Hist1h2br,0.002474842,0.0081924,0.04909495,0.1616468,0.1044975
Hist1h3a,149.0901992,199.6317767,99.58725425,171.1046047,262.9939104
Hist1h3b,178.7448278,214.4796201,128.8251657,259.1564626,359.5550965
Hist1h3c,208.9988766,243.2280678,124.4870444,225.1122724,340.9363398
Hist1h3d,114.9897317,126.9234482,72.22398047,135.969058,212.417683
Hist1h3e,237.7533737,329.8158233,212.498183,301.8451513,458.1931976
Hist1h3f,96.6626765,128.8064925,65.9814994,130.5651329,205.4708694
Hist1h3g,154.0792799,158.5963921,90.90652835,159.6077238,264.7538259
Hist1h3h,128.3989959,132.6877367,63.0553284,111.5613074,173.3897638
Hist1h3i,138.7409279,156.91846,83.35608582,141.4168367,204.9277146
Hist1h4a,237.2556313,274.9759488,208.9297292,354.4099632,498.4975579
Hist1h4b,109.5669431,123.9943383,99.62106387,166.0698634,250.5095423
Hist1h4c,192.3104179,241.5361473,202.2870231,296.0220571,444.1205769
Hist1h4d,680.5084066,737.0594813,673.9363767,870.2015422,1075.543811
Hist1h4f,339.2782033,380.3714834,247.5288718,422.6063998,634.9169231
Hist1h4h,160.161212,216.7820745,210.3102067,308.197627,422.1179197
Hist1h4i,157.6050917,152.8510505,78.55939615,118.2960668,212.2678429
Hist1h4j,76.84948027,89.04691335,68.44019692,100.90638,171.2965131
Hist1h4k,197.1581332,232.7636134,180.7018579,294.5008285,434.7485479
Hist1h4m,0.016727783,0.036904717,0.03536695,0.056716333,24.84573153
Hist1h4n,201.53285,209.313906,162.7734272,229.6158225,377.3495621
Hist2h2aa1,12.57822017,40.75625953,57.23494485,69.00913753,138.9584063
Hist2h2aa2,10.0739161,32.18351373,36.5337284,53.7964971,64.37666557
Hist2h2ab,13.54085265,22.33958552,15.178901,20.89047165,31.18872552
Hist2h2ac,35.29717352,45.38554753,46.14927828,63.92336578,102.5373158
Hist2h2bb,1132.737794,1441.345905,992.8897858,1382.439056,1533.250134
Hist2h2be,0.317834783,0.413241217,0.5136157,0.75105015,0.862276883
Hist2h3b,25.4422189,31.42882575,36.7386432,53.64190108,84.85506393
Hist2h3c1,1.171418883,13.64722673,14.13339185,23.779033,35.67308219
Hist2h3c2,15.56157628,32.44231378,20.8294569,44.88859605,74.16364052
Hist2h4,64.77560762,97.3399121,65.39836605,89.95572695,145.0581963
Hist3h2a,104.2696728,82.9271682,52.38201413,92.53767243,144.7579781
Hist3h2ba,29.18490467,4.973080883,1.287365717,3.440695967,9.6629178
Hist3h2bb-ps,14.03907102,2.780091283,2.477369033,5.142518017,12.61330823
Hist4h4,132.0114954,212.2211554,132.4745581,275.0902713,376.2062367
Hivep1,2.2524434,8.773108833,16.7516803,8.664982,10.63497175
